raw,mpu
-1,1.67
5,1.51
0,1.36
-3,1.58
0,1.58
0,1.34
-1,1.51
0,1.72
4,1.63
3,1.39
-2,1.42
-6,1.44
-3,1.4
4,1.37
7,1.55
0,1.49
-8,1.28
-2,1.77
6,1.48
2,1.4
-5,1.48
-3,1.53
2,1.57
2,1.57
0,1.59
0,1.49
0,1.89
-2,1.25
-1,1.67
0,1.54
1,1.88
0,2.05
0,1.89
0,1.94
0,1.8
-2,1.58
-1,1.49
3,1.42
3,1.41
-2,1.14
-4,1.38
0,1.35
1,0.92
0,1.15
1,1.17
0,1.16
-2,0.96
0,1.25
3,1.1
-3,0.93
-6,1.19
2,1.19
8,1.37
2,1.19
-3,1.24
-5,1.22
-5,1.52
0,1.09
7,1.45
7,1.37
0,1.59
-6,1.36
-6,1.71
0,1.38
5,1.5
4,1.26
0,0.91
-2,1.37
-3,1.49
-1,1.51
2,1.57
3,1.35
0,1.53
-3,1.73
0,1.37
0,1.64
0,1.08
2,1.03
4,1.57
-1,1.52
-6,1.34
-4,1.46
1,1.27
6,1.32
5,1.12
0,1.35
-6,1.12
-5,1.47
0,1.29
6,1.6
6,1.55
-1,1.3
-8,1.31
-3,1.58
6,1.46
6,1.6
-1,1.68
-4,1.57
-1,1.69
-1,1.82
0,1.44
3,1.79
5,2.02
1,1.5
-4,1.58
-5,1.79
-1,1.97
1,1.35
3,1.89
2,1.97
1,2.09
-1,1.96
-3,1.86
-1,2.05
0,2.11
-3,2.26
0,2.05
8,1.95
5,1.96
-7,1.88
-8,2.12
3,2.34
7,2
-1,2.17
-6,2.51
0,2.2
4,2.21
0,1.98
-1,2.09
0,1.93
0,2.26
-1,1.91
0,1.84
2,1.56
0,1.42
0,1.53
1,1.51
-1,1.43
-5,1.14
-2,0.88
5,0.78
6,0.85
1,0.77
-4,0.95
-5,0.97
-2,0.89
2,0.25
4,0.44
2,0.94
0,0.19
-1,0.23
0,0.07
-3,0.54
-4,0.22
2,-0.08
9,0.13
4,-0.19
-5,-0.24
-7,-0.02
-1,-0.46
3,-0.42
3,-0.4
0,-0.25
0,-0.83
0,-0.8
-2,-0.13
-2,-0.34
3,-0.77
4,-0.69
0,-0.7
-1,-0.44
-2,-0.58
-6,-0.31
0,-0.44
12,-0.57
5,-0.56
-11,-0.54
-8,-0.37
6,-0.99
5,-0.62
-2,-0.84
-1,-0.89
1,-1.06
0,-0.93
0,-0.85
0,-0.94
-1,-1.05
-2,-1.1
0,-1.31
2,-1.56
1,-1.56
0,-1.97
-3,-1.7
-1,-1.68
3,-2.03
1,-2.02
-2,-2.07
1,-2.28
3,-2.22
-4,-2.38
-4,-2.73
7,-2.59
5,-2.7
-8,-2.66
-7,-2.6
4,-2.78
5,-2.67
0,-2.94
0,-2.67
0,-2.69
-6,-2.74
-7,-2.35
5,-2.96
13,-2.85
1,-2.99
-10,-2.7
-5,-3.18
3,-3.65
2,-4.02
0,-3.96
0,-3.61
0,-3.92
0,-4.21
0,-3.84
-1,-4.04
-1,-3.89
2,-4.22
0,-4.2
-3,-4.53
0,-4.23
4,-4.52
0,-4.78
-6,-4.57
-2,-4.83
6,-4.85
5,-5.25
-4,-4.92
-6,-5.03
-1,-5.04
3,-5.08
4,-5.21
2,-5.44
-1,-5.3
-1,-5.35
-1,-5.47
-3,-5.65
0,-5.67
2,-5.38
0,-5.53
1,-5.71
4,-5.5
-2,-5.72
-8,-5.5
-2,-5.67
6,-6.31
6,-6.48
2,-6.51
-4,-6.6
-9,-6.66
-2,-6.67
8,-6.79
7,-6.54
0,-6.76
-5,-6.74
-6,-6.92
-3,-7.34
6,-7.57
11,-7.79
2,-7.66
-10,-8.04
-10,-8.4
-1,-8.46
9,-8.22
13,-7.61
3,-7.72
-11,-9.17
-14,-9.12
-2,-8.64
10,-8.78
12,-8.72
3,-9.13
-7,-8.75
-12,-8.54
-4,-8.63
9,-9.2
12,-8.96
-1,-8.6
-10,-8.57
-3,-8.76
2,-9.5
0,-9.54
2,-9.35
6,-9.51
0,-9.92
-8,-9.79
-4,-10.2
4,-10.36
5,-10.15
0,-10.38
-1,-10.55
-3,-10.5
-3,-10.44
0,-10.79
4,-10.5
1,-10.85
-3,-10.8
0,-10.61
2,-10.62
1,-10.74
-1,-11.2
-5,-11.57
-4,-11.38
6,-11.07
9,-11.71
0,-11.33
-6,-11.2
0,-11.15
4,-11.41
-1,-11.25
-8,-11.6
-2,-11.47
10,-11.52
11,-11.39
-3,-11.26
-12,-11.17
-4,-11.84
6,-11.72
6,-11.52
-1,-12.24
-4,-11.76
0,-11.95
2,-11.98
0,-12.18
-1,-12.24
0,-12.24
1,-11.98
3,-12.93
0,-12.49
-4,-12.5
-4,-12.65
0,-12.89
4,-13.17
1,-13.38
-1,-13.09
1,-13.36
1,-13.74
-5,-13.62
-6,-14.11
4,-13.95
8,-14.18
1,-14.02
-3,-13.74
-4,-14.26
-3,-14.2
3,-14.23
8,-14.06
0,-14.74
-10,-15.18
-5,-14.82
7,-15.04
7,-15.53
-1,-15.69
-3,-15.94
1,-15.77
-1,-16.28
-7,-16.11
0,-16.09
9,-16.11
4,-16.47
-5,-16.39
-2,-15.93
1,-16.2
-2,-16.22
-2,-16.36
2,-16.6
2,-16.51
1,-16.38
2,-16.82
-3,-16.98
-6,-16.55
2,-17.1
6,-16.93
-1,-17.06
-5,-16.77
1,-16.51
4,-16.77
0,-16.89
0,-16.97
-2,-16.92
-7,-17.28
0,-16.72
8,-16.7
6,-17.25
-1,-16.9
-4,-16.83
-4,-17.4
-3,-17.32
2,-17.12
8,-17.03
5,-17.74
-1,-17.29
-5,-17.59
-9,-17.69
-4,-17.24
8,-17.69
12,-17.85
3,-18.08
-6,-17.77
-11,-18.26
-6,-18.34
9,-18.8
14,-18.41
-3,-18.79
-13,-18.79
1,-18.69
10,-19.18
-1,-18.34
-9,-19.22
-1,-18.97
4,-19.4
4,-19.17
3,-19.23
-1,-19.46
-7,-19.57
-4,-19.53
5,-19.62
4,-20.07
-3,-20.12
-1,-20.13
5,-19.9
1,-20.07
-7,-20.27
-5,-20.12
6,-20.15
8,-20.65
-1,-20.55
-7,-20.17
-2,-20.57
3,-20.31
2,-21.09
-1,-21.12
-1,-21.05
3,-20.71
5,-21
-1,-20.9
-11,-20.99
-8,-21.33
8,-21.14
16,-21.52
3,-21.36
-12,-21.72
-10,-21.78
3,-21.81
8,-22.07
2,-22.1
-5,-22.06
-3,-22.45
4,-22.38
4,-22.4
-5,-22.58
-5,-22.66
2,-22.89
2,-22.7
-1,-23.08
1,-23.27
4,-23.14
0,-22.98
-2,-23.15
-5,-23.22
-10,-22.98
-3,-23.18
15,-23.35
20,-24.16
0,-24.26
-17,-24.28
-18,-24.33
-6,-24.22
13,-24.47
23,-24.84
4,-24.87
-16,-24.9
-10,-25.1
1,-24.78
0,-25.48
0,-24.74
6,-24.97
9,-25.03
0,-24.87
-12,-25.49
-11,-25.03
0,-25.11
8,-25.53
9,-25.87
8,-25.73
-5,-25.8
-19,-26.46
-9,-25.65
12,-26.3
14,-26
2,-25.82
0,-25.71
-5,-25.86
-15,-25.69
-8,-25.57
12,-26.12
17,-26.38
3,-26.71
-7,-27
-9,-27.25
-6,-27.04
0,-26.98
9,-27.2
9,-27.23
0,-27.24
-11,-27.27
-9,-27.57
3,-27.7
9,-27.54
2,-27.32
-2,-27.63
0,-28.02
-2,-27.82
-4,-27.68
0,-27.78
4,-28.17
2,-27.98
0,-27.95
0,-28.15
-1,-28.36
-2,-28.38
0,-28.62
2,-28.66
2,-28.89
0,-28.4
-1,-28.55
-1,-28.63
-1,-28.54
0,-29
1,-29.02
0,-28.63
1,-28.77
0,-29.08
-1,-29.56
0,-29.72
0,-29.63
-3,-29.37
0,-29.21
4,-29.01
4,-29.22
0,-29.35
-6,-29.12
-9,-29.39
5,-29.3
15,-29.24
-1,-29.39
-15,-29.69
-3,-29.87
9,-30.02
6,-30.27
1,-30.25
-1,-30.49
-7,-30.71
-7,-30.52
5,-30.49
13,-30.47
4,-30.31
-12,-30.73
-10,-30.74
3,-30.83
7,-30.78
2,-30.66
0,-30.78
-2,-30.84
-1,-31.12
1,-30.9
0,-31.39
-2,-31.4
0,-31.58
4,-31.88
0,-31.29
-4,-31.47
1,-31.43
4,-31.74
0,-31.3
-3,-31.21
-2,-31.19
-1,-31.2
2,-31.56
4,-31.85
1,-31.63
0,-31.45
-1,-31.6
-6,-32.29
-8,-32.2
4,-32.42
16,-32.62
4,-32.64
-13,-32.68
-10,-32.48
3,-32.97
5,-32.67
2,-32.98
3,-32.36
0,-32.78
-9,-32.78
-6,-33.09
9,-32.85
10,-32.67
-3,-33.34
-8,-33.55
0,-33.78
3,-33.71
-1,-32.98
-1,-32.53
6,-32.41
7,-32.49
-5,-32.7
-15,-32.75
-6,-33.28
12,-33.44
15,-33.41
-1,-33.33
-12,-33.74
-6,-33.58
4,-33.58
8,-34.67
2,-34.24
-9,-34.31
-9,-34.54
7,-34.62
15,-35.02
0,-34.61
-13,-34.86
-6,-34.49
4,-35.32
2,-35.23
1,-35.51
5,-36.15
0,-35.93
-8,-36.24
0,-35.6
8,-34.57
-3,-34.61
-11,-34.35
3,-34.17
14,-34.95
0,-35.42
-14,-35.4
-5,-35.64
8,-35.94
3,-35.55
-4,-35.6
4,-35.87
11,-36.04
-6,-35.97
-25,-36.56
-8,-36.07
28,-36.39
25,-36.17
-12,-36.53
-26,-36.61
-3,-36.47
10,-36.83
3,-36.45
0,-36.53
5,-36.45
2,-37.11
-5,-37.44
-6,-38.42
-4,-38.33
-2,-37.11
6,-36.81
12,-36.45
2,-36.29
-9,-36.49
-9,-36.7
0,-36.76
8,-37.01
6,-36.87
-6,-37.58
-10,-37.69
4,-37.44
14,-37.22
2,-37.83
-14,-38.33
-12,-38.23
8,-38.15
17,-38.05
3,-38.44
-11,-38.04
-10,-38.33
-2,-38.54
3,-38.69
8,-38.31
8,-38.63
-2,-38.64
-12,-38.57
-5,-38.46
8,-38.91
6,-39.07
-5,-39.34
-2,-39.26
5,-39.21
-1,-39.01
-6,-39.13
4,-38.97
7,-38.92
-2,-39.37
-6,-39.8
-2,-39.3
1,-39.45
5,-39.98
4,-40.15
-5,-39.77
-10,-39.7
3,-40.09
13,-40.5
-1,-39.98
-12,-39.83
0,-39.73
7,-40.36
0,-40.39
-2,-40.09
1,-40.16
0,-41.64
-4,-41.32
3,-41.2
10,-41.67
0,-41.44
-16,-41.64
-10,-41.99
11,-42.31
14,-45.49
0,-46.4
-4,-43.42
-1,-42.28
-6,-40.62
-6,-40.21
5,-40.1
9,-40.48
1,-40.45
-3,-40.64
-1,-40.67
-1,-41.4
0,-41.76
0,-42.38
-1,-42.29
1,-42.07
4,-42.25
2,-42.14
-1,-42.44
-7,-42.77
-7,-41.95
9,-42.71
15,-42.41
-6,-42.82
-17,-42.9
4,-42.4
15,-42.6
0,-43.09
-13,-42.91
-5,-43
7,-43.3
13,-42.91
3,-42.89
-13,-42.8
-14,-43.32
3,-43.03
13,-43.07
5,-43.13
0,-43.51
-2,-43.17
-9,-43.2
-6,-43.27
6,-43.32
8,-43.48
3,-43.19
0,-43.08
-8,-43.09
-6,-43.52
4,-44.29
3,-43.94
-2,-44.05
4,-43.79
8,-43.53
-4,-43.71
-12,-44.55
0,-44.35
7,-44.08
0,-43.84
0,-44.71
6,-44.44
2,-44.39
-7,-44.35
-9,-43.79
-3,-44.52
8,-44.23
17,-44.48
0,-44.94
-21,-44.41
-11,-46.59
14,-54.21
15,-49.64
-2,-46.32
-7,-44.29
-2,-42.84
-5,-42.29
-3,-42.71
6,-43.14
8,-43.01
0,-43.12
-2,-43.46
-2,-43.89
-3,-44.07
1,-44.38
1,-45.11
-3,-45.44
2,-45.55
6,-45.53
-2,-45.49
-4,-46.15
3,-46.64
-2,-47.39
-8,-47.32
5,-47.31
15,-47.02
0,-45.88
-15,-45.77
-10,-45.7
4,-45.84
13,-45.58
5,-45.6
-6,-45.82
-4,-45.94
-2,-46.75
-3,-46.53
10,-46.03
13,-46.53
-13,-46.92
-23,-47.21
7,-47.02
23,-46.85
0,-46.47
-10,-47.38
0,-46.99
-3,-47.15
-9,-47.01
9,-47.7
18,-48.02
-4,-47.87
-20,-47.42
-1,-47.1
19,-47.27
9,-47.49
-15,-47.42
-17,-47.9
7,-48.53
21,-48.55
5,-48.53
-15,-48.6
-12,-48.22
3,-49.07
9,-48.75
2,-48.7
-2,-49.03
-1,-48.88
0,-48.95
0,-49.4
0,-48.79
0,-48.86
-5,-48.83
1,-49.1
9,-48.76
-2,-49.69
-11,-50.12
3,-50.41
10,-50.6
-3,-50.44
-7,-49.74
1,-50.15
1,-49.55
2,-49.54
6,-49.26
-3,-49.13
-14,-49.3
-1,-49.2
17,-49.02
9,-49.45
-10,-49.86
-14,-50.27
-1,-50.02
14,-49.79
10,-49.5
-11,-49.65
-14,-50.08
12,-50.07
20,-49.54
-12,-50.15
-28,-49.97
2,-49.66
27,-50.31
11,-50.46
-14,-49.86
-15,-50.02
2,-50.03
14,-50.11
2,-50.14
-11,-50
-4,-50.23
6,-50.34
2,-49.92
0,-50.14
7,-49.91
2,-49.96
-14,-49.88
-15,-50.01
5,-50.25
17,-50.27
10,-49.99
1,-50.48
-12,-50.6
-22,-49.86
-4,-50.33
24,-49.97
16,-49.81
-12,-49.69
-9,-49.84
5,-49.8
-6,-49.79
-14,-50.08
12,-54.13
21,-61.87
-5,-54.56
-10,-51.12
3,-48.25
-10,-46.44
-17,-46.57
16,-46.14
33,-46.57
-1,-47.27
-31,-47.51
-18,-48.8
10,-49.86
20,-50.17
8,-50.27
-6,-50.58
-8,-51.01
-6,-50.91
-4,-50.6
6,-51.19
8,-50.53
-4,-50.65
1,-51.07
13,-50.72
-8,-51
-26,-50.99
3,-50.7
25,-50.32
3,-51.3
-10,-51.39
-5,-51.09
-5,-51.2
2,-51.28
16,-50.57
6,-51.34
-16,-50.67
-16,-51.07
1,-50.88
17,-50.76
20,-50.9
-4,-51.13
-32,-51.18
-13,-50.64
27,-50.6
25,-51.65
-11,-51.46
-23,-51.08
-6,-51.23
13,-51.09
17,-50.83
-1,-51.01
-18,-51.3
-2,-51.31
17,-51.26
2,-50.98
-16,-51.31
-5,-51.52
10,-51.67
5,-51.45
-2,-51.61
3,-51.44
8,-51.52
-11,-51.35
-28,-51.63
5,-51.74
44,-51.01
10,-51.69
-42,-51.19
-18,-51.57
25,-51.76
11,-51.55
-8,-51.4
2,-51.53
3,-51.25
-9,-51.8
-3,-51.38
5,-51.7
-1,-51.47
-4,-51.45
3,-51.4
12,-51.39
10,-51.32
-12,-51.38
-30,-51.41
-5,-51.36
29,-51.55
19,-51.92
-11,-51.47
-7,-51.19
3,-51.3
-13,-51.53
-15,-52.27
17,-51.87
31,-51.64
0,-52.07
-30,-52.29
-22,-52.04
14,-52.13
31,-51.98
2,-52.36
-26,-52.09
-8,-51.78
18,-51.78
9,-51.87
-7,-52.05
-7,-52.18
-5,-51.77
-2,-52.05
12,-51.92
15,-51.99
-6,-51.79
-20,-51.69
-2,-51.87
22,-52.01
10,-52.46
-26,-51.76
-20,-51.72
23,-51.76
28,-51.96
-7,-52.21
-20,-52.01
-8,-52.32
0,-52.66
9,-52.58
13,-52.62
2,-52.22
-10,-52.69
-13,-52.32
-3,-52.33
14,-52.55
14,-52.01
-9,-52.9
-18,-52.66
0,-52.3
14,-52.27
7,-52.52
-1,-52.14
-4,-51.85
-12,-51.72
-8,-52.38
14,-52.66
17,-52.28
-7,-52.27
-11,-51.94
0,-52.28
-4,-52.33
0,-51.84
20,-51.89
8,-52.07
-25,-52.71
-19,-52.27
16,-51.83
21,-51.8
-1,-52.33
-12,-52.19
-6,-52.03
0,-52.11
5,-52.08
9,-51.83
5,-52.19
-7,-51.92
-16,-52.18
-5,-52.1
15,-52.43
16,-52.09
-1,-52.1
-10,-52.2
-6,-52.22
-3,-52.32
0,-51.56
6,-52.09
10,-52.18
5,-51.85
-5,-52.02
-14,-52.23
-8,-52.16
4,-52.08
15,-52.11
17,-52.22
-3,-51.76
-29,-51.99
-13,-52.04
20,-52.59
14,-51.63
-5,-51.57
5,-52.03
7,-51.35
-22,-52.13
-24,-52.18
17,-51.98
30,-52.14
4,-52
-11,-51.94
-14,-52.19
-14,-52.17
2,-51.64
21,-52.06
17,-52.33
-2,-52.39
-22,-52.21
-19,-52.17
8,-51.91
23,-51.98
7,-51.82
-9,-52.2
-11,-52.05
-6,-51.73
5,-52.36
13,-51.84
1,-51.9
-13,-51.86
-6,-51.9
9,-51.73
5,-52.2
-8,-51.96
0,-51.94
10,-52.22
-5,-52.38
-13,-52.14
6,-52.42
12,-52.38
-4,-52.17
-6,-51.96
1,-52.27
-1,-52.05
-1,-51.66
8,-51.88
5,-51.67
-8,-51.71
-10,-51.37
-1,-51.9
6,-51.65
12,-52.1
7,-51.76
-12,-51.89
-21,-51.91
0,-52.21
23,-52.01
13,-51.76
-11,-51.97
-20,-52.15
-5,-52.36
12,-52.4
13,-52.43
2,-51.65
-3,-52.25
-9,-52.32
-13,-52.11
-2,-52.3
12,-52.5
13,-52.2
8,-52.52
-2,-52.02
-19,-52.3
-21,-52.67
3,-52.51
26,-52.49
17,-52.87
-8,-52.26
-19,-52.65
-5,-52.51
6,-52.81
1,-52.7
0,-52.47
10,-52.68
8,-52.32
-14,-52.73
-18,-52.44
3,-52.13
18,-52.24
10,-52.12
-4,-52.52
-13,-52.56
-10,-52.36
0,-52.44
10,-52.47
10,-52.21
1,-52.49
-8,-52.68
-10,-52.71
-3,-51.94
7,-51.91
14,-51.82
3,-52.26
-15,-52.11
-8,-52.29
9,-52.36
2,-52.39
-8,-51.91
4,-52.11
11,-52.18
-1,-51.89
-9,-52.04
-5,-51.42
1,-51.79
4,-52.01
0,-52.11
0,-51.76
4,-51.81
0,-52.07
-7,-51.6
-3,-51.72
3,-51.58
5,-51.8
6,-51.71
-3,-51.22
-15,-51.98
-4,-51.73
15,-51.71
11,-51.56
-5,-51.31
-8,-51.52
-2,-51.29
0,-52.37
1,-52.04
6,-51.94
2,-52.6
-7,-51.7
