raw,mpu
-4,1.17
-2,1.47
3,1.31
4,1.34
-1,1.5
-5,1.23
0,1.19
3,1.19
1,1.48
0,1.52
0,1.37
-1,1.02
-4,1.5
1,1.41
5,1.15
0,1.03
-4,1.59
-2,1.5
1,1.34
2,1.16
1,1.21
0,1.31
-2,1.39
-1,1.47
0,1.31
2,1.76
0,1.31
0,1.42
0,1.32
0,1.23
-1,1.22
0,1.26
2,1.51
0,1.3
-2,1.31
0,1.23
2,1.25
0,1.18
0,1.4
1,1.7
-1,1.63
-1,1.69
2,1.52
0,1.2
-3,1.52
0,1.39
3,1.58
0,1.48
-2,1.5
0,1.19
1,1.23
0,1.31
0,1.08
0,1.54
-2,1.5
0,1.17
3,1.16
0,1.45
-3,1.35
-1,1.36
2,1.19
1,1.38
-1,1.48
0,1.33
0,1.27
0,1.22
0,1.54
2,1.05
-1,1.25
-2,1.22
1,1.3
3,1.59
-1,1.24
-4,0.92
0,1.21
4,1.14
1,0.98
-1,0.73
-1,1.07
0,1.02
0,0.98
0,0.94
1,1.27
0,1.15
0,0.86
1,0.74
0,1.03
-3,1.04
-1,0.94
3,0.85
1,0.92
-2,0.89
0,1.04
1,1.17
-1,1.06
-2,0.78
2,0.68
2,0.93
0,1.29
-1,1.25
0,1.2
-1,1.35
1,1.03
4,0.87
0,0.97
-3,1.25
0,1.17
1,1.37
-1,1.14
-1,1.18
3,1.08
2,1.23
-2,1.31
-2,1.21
-1,1.15
0,0.91
2,0.97
1,1.07
-1,0.85
0,1.32
0,1.6
-1,1.63
0,1.21
2,1.41
0,1.29
-1,1.12
1,1.35
1,1.18
-2,0.88
-1,1.25
2,1.36
1,0.85
-2,0.72
-1,1.22
0,1.05
0,0.9
0,0.77
1,0.79
0,1.04
-1,0.21
0,0.81
0,0.58
1,0.89
1,0.65
0,0.54
-2,0.71
-3,0.99
0,1
3,1.29
1,1.32
-2,1.21
-1,1.29
0,1.45
0,1.28
0,1.79
0,1.22
0,1.48
0,1.77
1,1.31
0,1.38
0,1.77
0,1.33
0,1.44
0,1.51
0,1.92
1,1.07
2,1.14
0,1.36
-4,1.13
-2,1.23
3,0.64
4,1.17
0,1.12
-4,1.14
-2,0.96
0,0.94
1,1.18
1,0.99
1,1.22
-1,0.99
-3,1.16
0,1.04
2,1.57
2,1.3
0,1.4
-2,1.29
-1,1.69
1,1.16
1,1.51
0,1.22
0,1.34
1,1.22
1,1.23
0,1.2
-3,1.66
-1,1.35
4,1.15
2,1.52
-1,1.34
-1,1.51
0,1.16
0,1.37
0,1.35
1,1.25
0,1.07
0,1.12
-1,1.27
0,1.14
1,1.53
1,1.45
-2,1.18
-1,1.45
3,1.08
1,1.44
-2,1.49
0,1.13
1,1.28
-1,1.11
0,1.29
4,1.07
1,1.07
-3,1.64
-2,1.31
0,1.31
0,1.33
1,1.32
2,1.4
0,1.4
-2,1.63
-1,1.12
0,1.19
1,1.37
1,1.06
1,1.37
0,1.49
-2,1.24
0,1.4
0,1.36
0,1.11
2,1.25
2,1.07
-3,1.27
-3,1.06
2,1.32
1,1.38
-2,0.88
0,0.97
2,0.97
-1,0.94
-3,1.15
0,1.03
2,1.17
1,1.01
0,1.09
-1,1.29
-2,0.97
0,1.3
2,0.95
1,1.27
0,1.08
0,1
-2,1.01
-1,0.86
2,1.07
3,0.74
0,1.03
-3,0.85
-2,0.98
2,1.06
3,0.64
-1,0.79
-1,0.63
0,0.72
-1,0.79
0,0.84
3,0.92
3,0.68
-3,0.69
-4,1.03
1,0.8
3,0.68
0,0.62
0,0.82
1,0.82
0,0.83
-3,0.93
0,0.73
3,0.71
2,1.12
-1,0.55
-2,0.88
0,0.77
0,0.81
1,0.68
1,0.87
0,1.16
-1,1.06
-1,0.87
0,0.93
1,0.9
0,1.25
0,0.74
0,1.22
0,1.07
-1,1.4
-1,1.03
0,1.27
1,1.19
1,1.22
0,1.46
-2,1.23
-2,1.12
1,0.99
1,1.03
0,1.11
0,1.5
1,0.9
0,1.45
-2,1.44
-1,1.2
1,1.46
3,1.64
1,1.5
-1,1.6
-2,1.77
0,1.86
1,1.44
0,1.74
0,1.52
1,1.5
1,1.62
0,1.82
-3,1.62
-1,1.82
3,2.03
2,1.87
-2,1.94
-1,1.94
3,1.85
0,1.43
-4,1.67
-2,1.73
3,1.92
4,1.81
0,2.07
-3,2.01
-2,1.84
0,1.95
0,2.05
3,1.95
2,1.57
-1,2.09
-3,1.95
0,1.89
1,1.67
0,1.54
0,1.6
0,1.6
-1,1.67
0,1.59
1,1.58
0,1.16
-1,1.51
0,1.53
1,1.47
1,1.44
-2,1.49
-3,1.56
2,1.42
5,1.4
0,1.47
-5,1.75
-2,1.58
3,1.59
3,1.21
-1,1.17
-1,1.69
0,1.25
0,1.71
0,1.43
2,1.4
0,1.74
-3,1.59
-2,1.78
2,1.56
2,1.85
0,1.64
0,1.77
1,1.68
-3,1.75
-4,1.8
2,1.63
6,1.5
0,1.78
-4,1.79
-3,1.76
1,1.61
2,1.42
0,1.73
0,1.63
0,1.68
-2,2.02
-1,1.62
1,1.45
1,1.49
-1,1.88
0,1.56
1,1.93
1,1.76
-1,1.86
-1,2.11
1,1.66
1,1.81
0,1.69
-1,1.98
0,1.74
2,1.84
1,1.56
-1,1.63
-3,1.8
0,1.49
3,1.68
2,1.31
-1,1.53
-1,1.59
0,1.38
0,1.68
0,1.64
2,1.51
0,1.51
-4,1.53
-2,1.53
3,1.51
2,1.29
-2,1.21
0,1.39
1,1.35
-3,1.39
-2,1.78
4,1.63
3,1.65
-3,1.51
-3,1.48
0,1.64
0,1.35
0,1.55
3,1.47
1,1.65
-3,1.68
-3,1.21
0,1.73
1,1.5
1,1.09
0,1.19
-1,1.56
-1,1.46
0,1.79
1,1.53
0,1.24
-1,1.38
0,1.43
2,1.5
0,1.67
-2,1.71
-1,1.46
1,1.57
2,1.8
1,1.78
0,1.72
-1,1.68
-2,1.77
0,1.57
2,1.51
3,1.56
0,1.23
-1,1.49
-2,1.33
-1,1.71
1,1.49
1,1.22
0,1.51
0,1.85
0,1.87
0,1.29
-1,1.55
0,1.46
2,1.82
1,1.71
-2,1.86
-2,1.79
0,1.9
1,1.64
0,1.78
0,1.48
0,1.33
0,1.64
0,1.46
0,1.42
0,1.79
1,1.25
1,1.54
0,1.12
-2,1.02
-1,1.38
2,1.47
2,1.39
0,1.39
-1,1.32
-1,1.27
-1,1.26
0,1.31
2,1.63
3,1.58
0,1.63
-3,1.29
0,1.46
1,1.88
0,1.49
0,1.79
1,1.86
0,1.57
-1,1.55
-1,1.5
0,1.76
1,1.56
1,1.67
0,1.77
0,1.78
-1,1.77
-3,1.15
0,1.95
5,1.59
2,1.8
-5,1.46
-3,1.91
3,1.48
2,1.44
-2,1.64
0,1.7
3,1.43
0,1.9
-3,1.4
-1,1.43
1,1.75
1,1.75
0,1.45
0,1.31
0,1.68
-1,1.69
0,1.46
0,1.67
0,1.35
0,1.46
0,1.37
2,1.41
0,1.01
-2,1.86
0,1.62
1,1.39
0,1.57
1,1.49
1,1.51
-1,1.46
-3,1.31
0,1.49
3,1.4
1,1.47
-2,1.74
-1,1.42
0,1.66
0,1.63
0,1.86
1,1.31
0,1.35
-1,1.57
0,1.34
0,1.77
0,1.36
2,1.77
1,1.61
-2,1.44
-2,1.69
2,1.42
3,1.22
-1,1.25
-2,1.49
0,1.49
2,1.36
0,1.59
-1,1.48
-1,1.5
1,1.28
3,1.62
0,1.48
-4,1.59
0,1.42
4,1.54
1,1.02
-2,1.57
-1,1.06
1,1.34
0,1.51
0,1.32
0,1.51
1,1.35
0,1.79
-1,1.5
0,1.64
0,1.64
0,1.9
1,1.71
0,1.43
-1,1.3
0,1.26
2,1.24
0,1.36
-2,1.67
0,1.25
2,1.56
0,1.08
0,1.24
0,1.32
0,1.54
-1,1.52
-1,1.46
1,1.57
3,1.34
2,1.4
-2,1.57
-4,1.14
-1,1.34
3,1.43
4,1.22
0,1.09
-4,1.07
-1,1.19
2,1.43
1,1.35
-1,0.92
0,1.33
2,0.96
0,1.31
-1,0.96
-1,0.93
0,1.3
1,1.28
0,1.39
-1,1.21
0,1.32
2,1.23
0,1.37
-2,1.08
-1,1.25
1,1.44
1,1.2
0,1.29
0,1.02
-1,1.11
-2,1.34
0,1.27
1,1.28
0,1.18
0,0.97
0,1.28
-2,1.05
-2,1.35
0,1.28
1,1.15
0,1.4
0,1.37
-1,1.17
0,1.55
2,1.48
1,1.4
-3,1.66
-3,1.32
2,1.38
3,1.56
0,1.32
0,1.45
0,1.47
-3,1.47
-1,1.64
3,1.54
4,1.76
0,1.69
-3,1.43
-2,1.22
0,1.62
3,1.62
3,1.15
0,1.68
-4,1.24
-2,1.59
2,1.19
3,1.43
0,1.48
-1,1.25
-1,1.61
0,1.81
0,1.32
0,1.36
1,1.33
2,1.41
-2,1.46
-5,1.36
1,1.51
6,1.71
0,1.35
-3,0.96
-2,1.17
0,1.39
0,1.35
3,1.34
3,1.38
-2,1.49
-4,1.54
-1,1.39
3,1.35
3,1.42
-1,1.18
-3,1.1
0,1.27
2,1.41
0,1.37
0,1.52
1,1.15
1,1.5
-1,1.66
-2,1.72
0,1.5
3,1.4
0,1.55
-2,1.63
-1,1.55
1,1.28
0,1.23
0,1.58
0,1.43
0,1.82
-1,1.39
-1,1.36
0,1.57
1,1.44
0,1.55
0,1.26
-1,1.62
-1,1.68
0,1.52
2,1.34
2,1.66
-2,1.91
-4,1.82
0,1.89
4,1.69
1,1.66
-4,1.66
-1,1.88
3,1.53
2,1.66
-1,1.71
-1,1.62
0,1.41
-1,1.3
0,1.42
3,1.6
1,1.46
-1,1.38
-2,1.53
-1,1.49
1,1.04
3,1.35
2,1.54
-1,1.41
-4,1.25
0,1
2,1.04
1,0.84
0,1.25
0,1.25
-2,1.27
-2,1.66
1,1.48
2,1.41
-1,1.31
-2,1.33
2,1.29
1,1.41
-3,1.48
-3,1.35
2,1.61
3,1.39
0,1.22
-1,1.44
0,1.35
-1,1.46
-1,1.17
0,1.42
3,1.13
1,1.1
0,0.93
-2,0.95
-2,1.17
0,1.36
3,1.2
3,0.99
0,1.28
-3,1.33
0,1.19
2,1.29
0,1.01
-3,1.48
0,1.42
3,1.35
2,1.28
-1,1.4
-4,1.15
-2,1.27
3,1.31
3,1.33
-2,1.27
-2,0.92
3,0.81
1,0.92
-4,1.18
0,1.21
4,1.24
0,1.08
-2,1.05
1,1.26
0,1.09
-3,1.36
0,0.95
3,1.34
0,1.04
-2,1.17
-1,1.28
0,1.08
0,1.03
1,1.35
1,1.27
-1,1.34
-1,1.37
0,1.18
0,1.16
-1,1.16
1,1.57
4,1.55
0,1.62
-4,1.2
-2,1.45
2,1.37
1,1.39
0,1.06
0,1.02
2,1.06
0,0.9
-4,0.67
-4,1.26
2,0.97
6,1.07
2,1.04
-3,1.22
-3,0.97
-1,1.11
1,1.19
2,0.78
1,1.41
0,1.14
0,1.11
0,1.38
-2,1.25
0,1.51
4,1.3
1,1.32
-4,1.42
0,1.6
1,1.55
-1,1.59
0,1.71
2,1.35
0,1.34
-2,1.52
0,1.83
0,1.5
-1,1.72
0,1.8
3,1.53
-1,1.35
-4,1.65
0,1.65
5,1.34
1,1.44
-3,1.47
-2,1.65
0,1.44
2,1.11
1,1.56
-1,1.46
-1,1.46
0,1.47
0,1.42
0,1.4
1,1.45
0,1.36
-1,1.48
0,1.08
1,1.43
0,1.51
-2,1.19
0,1.29
3,1.55
1,1.23
-1,1.61
-2,1.34
0,1.32
0,1.39
1,1.79
0,2
-1,1.5
0,1.34
0,1.56
0,1.66
2,1.22
1,1.59
-3,1.32
-4,1.53
0,1.15
3,1.52
1,1.33
-1,1.08
-1,1.2
0,1.21
0,1.41
-2,1.01
0,1.21
4,1.1
1,1.36
-4,1.01
-3,0.89
2,1.15
3,1
0,1.28
0,1.27
0,1.24
-2,1.33
-2,1.14
0,1.39
4,1.2
2,1.54
-1,1.09
-1,1.41
-1,1.33
-2,1.18
0,1.34
3,1.34
3,1.38
0,1.32
-5,1.49
-3,1.54
4,1.76
6,1.53
-1,1.44
-5,1.49
-1,1.63
2,1.32
3,1.59
1,1.53
-2,1.35
-1,1.68
0,1.38
0,1.14
0,1.36
0,1.27
0,1.2
1,1.31
1,1.41
-1,1.31
-2,1.12
0,1.29
0,1.6
1,1.42
3,1.1
0,1.26
-5,1.45
0,1.18
3,1.1
0,1.22
-1,1.1
3,1.14
1,1.15
-5,1.21
-1,0.74
6,1.32
2,0.72
-5,1.22
-1,1.2
6,1.62
0,1.25
-5,1.26
-1,1.14
3,0.98
0,1.22
0,1.29
2,1.47
0,1.22
-3,1.49
-1,0.99
1,0.84
2,1.5
0,1.04
-2,1.16
0,0.98
2,1.38
-2,0.94
-2,1.35
3,1.31
2,1.28
-4,1.36
-2,1.75
4,1.56
1,1.31
-2,1.58
0,1.48
0,1.37
-4,1.38
-1,1.09
4,1.29
2,1.42
0,1.24
0,1.01
0,1.34
-2,1.03
-1,1.04
0,0.79
1,1.13
2,1.13
0,1.07
-3,0.76
-3,1.05
1,0.86
4,1.31
1,1.18
-1,1.1
-2,1.23
-1,0.89
0,1.16
0,0.83
1,1.08
1,1.34
0,1.44
-1,1.5
-3,1.34
0,1.16
2,1.11
1,1.26
0,1.44
0,1.22
-1,1.11
-3,1.41
1,1.1
5,1.25
-1,1.45
-3,1.53
1,1.39
1,1.61
-1,1.44
-1,1.49
2,1.08
2,1.54
-1,1.38
-3,1.1
0,1.37
2,1.08
1,1.21
0,1.23
0,1.13
0,0.81
-2,0.86
-1,1.06
2,1.16
0,0.99
-1,1.41
1,0.91
1,0.92
-4,1.56
-1,0.96
5,1.19
3,1.27
-3,1.12
-3,1.06
0,1.34
1,1.4
0,1.17
-2,1.55
1,1.2
3,1.15
0,1.3
-2,1.32
-2,1.32
0,1.15
1,1.31
1,1.45
1,1.11
0,1.28
-2,1.34
-2,1
3,1.38
4,1.39
-2,1.42
-4,1.44
1,1.48
4,1.05
0,1.33
-4,1.4
0,1.3
2,1.6
0,1.12
-1,1.48
0,1.33
0,1.28
0,1.57
0,1.51
-2,1.45
-2,1.65
3,1.41
3,1.3
-3,1.26
-4,0.92
2,0.8
3,1.45
-1,1.3
-2,1.01
0,1.05
0,0.89
-1,1.13
0,0.58
3,0.84
0,0.89
-3,0.92
0,0.71
0,0.91
0,1.29
4,0.83
1,0.82
-5,0.83
-2,1.06
5,1.24
2,0.93
-3,0.78
0,0.96
1,1.02
-2,1.27
-1,1.35
5,1.03
4,1.25
-3,1.15
-5,1.12
0,1.25
2,1.14
1,0.71
0,1.27
0,1.35
-1,1.25
-2,0.87
0,1.1
2,0.81
0,1.05
-2,0.84
0,1.02
3,1.07
0,0.86
-4,0.73
-1,0.73
2,0.94
2,0.79
0,0.82
0,0.97
-3,0.54
-2,1.05
2,1.03
4,0.88
1,0.8
-2,0.81
-4,0.64
-2,0.82
2,0.91
5,1.27
2,0.99
-2,1.15
-3,1.05
-2,1.24
0,0.85
4,1.13
2,1.45
-1,1.06
-1,1.28
0,0.95
0,1.09
0,1.46
1,0.87
0,1.24
0,1.19
0,0.77
0,1.01
0,1.18
0,1.13
0,1.38
-1,0.65
0,0.85
2,0.58
1,0.76
-4,1.02
-2,0.79
4,0.98
2,1.05
-3,0.64
-1,0.83
1,0.93
0,0.9
0,0.64
1,0.74
0,0.95
-1,0.88
1,0.79
-1,1.07
-5,0.7
1,0.69
10,0.84
2,0.63
-9,0.56
-7,1.06
4,0.53
5,0.79
0,0.91
-2,0.68
0,0.69
0,0.92
0,0.91
0,0.92
0,1.05
0,1.19
1,0.87
-1,0.87
-2,0.93
1,0.89
5,1.01
0,0.98
-6,0.33
-1,0.94
5,0.42
1,0.7
-2,0.61
1,0.6
3,0.52
0,0.45
-4,0.46
-3,0.43
1,0.35
6,0.36
4,0.66
-1,0.54
-5,0.34
-5,0.42
-2,0.68
4,0.54
7,0.68
1,0.82
-5,1
-4,0.67
0,0.6
1,0.57
2,0.51
1,0.26
-1,0.36
-1,0.41
1,0.42
1,0.3
-2,0.49
-3,0.6
1,0.44
4,0.05
1,0.16
-1,0.34
-1,0.22
-1,0.22
0,0.06
1,0.28
1,0.56
0,0.34
0,0.43
0,0.42
-3,0.31
-2,0.29
1,0.44
2,0.44
2,0.59
0,0.34
-3,0.43
-3,0.4
1,0.55
3,0.71
0,0.37
-1,0.18
1,0.68
-1,0.29
-4,0.77
1,0.64
5,0.47
-1,0.43
-4,0.51
1,0.51
1,0.62
0,0.49
0,0.54
0,0.45
-1,0.46
1,0.57
2,0.02
-2,0.2
-4,0.32
1,0.23
4,0.43
1,0.14
-2,0.49
-2,0.16
0,0.04
1,-0.1
1,-0.04
0,-0.01
0,0.36
1,0.22
0,0
-1,-0.06
-1,-0.05
0,0.1
1,-0.06
2,-0.11
0,0.22
-3,-0.19
0,0.02
1,0
0,0.26
0,0.21
2,0.35
1,0.07
-3,0.01
-5,0.24
0,0.24
6,0.12
4,0.21
-3,0.18
-6,0.21
0,0.47
3,0.31
1,0.22
0,0.28
1,-0.23
-1,0.14
-4,0.4
0,0.46
4,0.3
1,0.15
-2,0.36
-1,0.3
0,0.43
0,0.46
-1,0.02
0,0.38
0,0.21
2,0.32
1,0.23
0,-0.07
-2,-0.21
-1,-0.06
0,0.09
1,-0.12
0,0.14
-1,-0.27
0,-0.04
1,0.06
-2,0.06
-2,0.31
2,-0.07
3,-0.22
0,-0.2
-2,0.17
0,0.41
0,0.02
0,-0.07
1,-0.04
1,0
-1,0.27
-3,0.07
-1,0.06
3,-0.12
2,0.42
-2,0.04
-2,0.12
2,0.48
3,0.47
-2,-0.01
-4,0.02
-1,-0.16
3,0.1
5,-0.06
0,0.17
-5,-0.01
-2,-0.3
1,0.04
2,-0.09
1,-0.05
0,-0.18
-3,-0.17
-2,0.07
4,-0.17
3,0.11
-2,0.09
-4,-0.21
0,-0.1
2,-0.01
2,-0.43
0,-0.02
-2,-0.3
-2,-0.36
0,-0.31
3,-0.16
2,-0.13
-2,-0.43
-4,-0.48
0,-0.39
3,-0.22
1,-0.33
-2,-0.43
-4,-0.64
0,-0.39
5,-0.43
4,-0.61
-4,-0.26
-6,-0.36
1,-0.09
4,-0.41
0,-0.46
-2,-0.57
0,-0.26
1,-0.61
1,-0.18
0,-0.45
-2,-0.4
-2,-0.38
1,-0.23
2,-0.63
0,-0.59
-2,-0.33
0,-0.6
1,-0.57
2,-0.63
0,-0.52
-3,-0.63
-1,-0.56
3,-0.32
2,-0.41
0,-0.69
0,-0.42
-2,-0.53
-5,-0.53
-1,-0.26
6,-0.17
6,-0.5
0,-0.47
-7,-0.96
-5,-0.86
2,-0.79
7,-0.53
2,-0.72
-3,-0.98
-4,-0.86
-1,-0.92
1,-1.05
3,-1.15
1,-0.82
-1,-1.03
-2,-1.36
-1,-0.84
0,-0.94
1,-1.36
1,-1.18
0,-1.25
-1,-1.19
-1,-0.83
0,-0.94
2,-1.28
1,-1.16
-3,-0.91
-2,-1.29
4,-1.43
2,-1.15
-2,-0.91
0,-1.05
0,-1.07
-2,-1.28
3,-0.93
5,-1.2
-3,-1.37
-7,-1.21
0,-1.14
5,-1.36
2,-1.27
0,-1.48
0,-1.31
-4,-1.39
-3,-1.28
3,-1.41
3,-1.6
0,-1.34
0,-1.39
0,-1.41
-3,-1.17
-1,-1.08
2,-1.36
1,-1.28
0,-1.37
0,-1.42
1,-1.16
0,-1.29
-1,-1.42
0,-1.47
2,-1.54
-1,-1.41
-3,-1.33
1,-1.43
4,-1.48
0,-1.71
-3,-1.47
-1,-1.41
1,-1.66
2,-1.76
0,-1.59
-1,-1.67
-1,-1.66
1,-1.67
0,-1.69
-1,-1.68
0,-1.94
2,-1.46
0,-1.78
-3,-1.58
2,-1.75
4,-1.55
-3,-1.21
-7,-1.54
0,-1.97
8,-1.8
4,-1.67
-4,-1.6
-7,-1.6
-1,-1.52
4,-1.89
4,-1.79
1,-1.38
0,-1.33
-2,-1.65
-2,-1.47
0,-1.66
2,-1.34
0,-1.38
0,-1.68
2,-1.69
0,-1.78
-4,-1.44
-3,-1.59
2,-1.49
4,-1.28
0,-1.45
-1,-1.34
0,-1.47
-1,-1.48
-2,-1.09
0,-1.67
4,-1.66
1,-1.58
-4,-1.42
-2,-1.54
3,-1.34
3,-1.34
-4,-1.44
-3,-1.44
4,-1.35
5,-1.56
-1,-1.24
-4,-1.47
-2,-1.74
0,-1.56
2,-1.77
3,-1.56
0,-1.28
-2,-1.28
-2,-1.55
0,-1.46
0,-1.42
0,-1.8
1,-1.36
3,-1.34
1,-1.23
-6,-1.51
-6,-1.47
4,-1.22
8,-1.33
0,-1.26
-5,-1.26
-1,-1.4
1,-1.29
0,-1.59
0,-1.16
0,-1.5
0,-1.71
0,-1.11
-1,-1.42
0,-1.48
4,-1.46
1,-1.35
-6,-1.11
-3,-1.21
5,-1.16
4,-1.34
-3,-1.44
-4,-1.56
2,-1.14
3,-1.5
0,-1.38
-3,-1.42
0,-1.45
1,-1.46
2,-1.46
0,-1.37
-3,-1.75
-2,-1.64
3,-1.66
5,-1.62
-2,-2.04
-7,-1.39
0,-1.51
6,-1.53
2,-1.35
-3,-1.53
-1,-1.72
1,-1.66
0,-1.91
-3,-1.78
0,-1.66
3,-1.81
3,-2.05
0,-1.99
-4,-1.81
-6,-1.97
0,-1.95
7,-1.97
6,-1.8
-1,-1.87
-6,-2.06
-5,-1.89
2,-2.07
6,-2
2,-1.9
-3,-1.87
-4,-2.05
-1,-1.9
3,-1.94
4,-1.87
-1,-1.93
-5,-2.27
-1,-2.23
3,-2.33
2,-2.3
-1,-1.94
-2,-2.42
1,-2.28
1,-2.16
0,-2.28
0,-2.45
1,-2.49
0,-2.16
-2,-2.43
0,-2.38
0,-2.32
1,-2.04
3,-2.37
1,-2.37
-2,-2.25
-5,-2.21
-2,-2.22
4,-2.32
6,-2.44
1,-2.36
-4,-2.69
-7,-2.36
-2,-2.14
7,-2.4
7,-2.14
-2,-2.44
-7,-2.45
0,-2.61
5,-1.99
2,-2.4
-2,-2.21
-5,-1.97
0,-2.49
6,-2.45
4,-2.2
-4,-2.42
-5,-2.25
0,-2.35
2,-2.16
2,-2.38
1,-2.78
0,-2.38
-1,-2.76
-3,-2.34
-4,-2.45
1,-2.22
8,-2.76
6,-2.53
-4,-2.41
-9,-2.55
-3,-2.87
3,-2.86
6,-2.66
3,-2.86
-3,-2.88
-5,-2.87
0,-2.8
2,-2.99
2,-3.11
0,-2.87
-1,-3.1
0,-2.88
2,-2.91
1,-3.28
-2,-3.24
-2,-3.3
0,-3.36
1,-3.16
2,-3.33
1,-2.88
-2,-3.26
-3,-2.92
0,-3.49
1,-3.01
0,-3.31
1,-3.06
0,-3.16
-3,-3.4
-2,-3.2
3,-3.1
4,-3.31
-2,-2.83
-4,-2.83
1,-3.21
2,-3.21
-1,-3.13
0,-3.08
4,-3.36
-1,-3.35
-8,-3.22
0,-3.11
10,-2.94
3,-3.3
-7,-3.11
-5,-3.43
2,-3.29
3,-3.27
0,-3.19
0,-3.36
0,-3.18
-2,-3.39
-1,-3.65
2,-3.39
0,-3.54
-4,-3.54
0,-3.72
6,-3.27
1,-3.39
-6,-3.66
-3,-3.49
3,-3.44
3,-3.42
0,-3.54
-1,-3.62
-2,-3.68
0,-3.47
2,-3.79
0,-3.83
0,-3.43
0,-3.93
-1,-3.86
-1,-3.61
1,-3.86
1,-3.71
0,-4.12
0,-3.93
0,-3.92
-2,-3.84
-4,-4.01
0,-3.93
6,-4.06
3,-4.03
-2,-3.94
-4,-3.96
-2,-3.79
0,-4.12
3,-4.2
4,-3.86
0,-4.36
-4,-3.88
-2,-4
1,-4.05
0,-4.21
0,-4.13
3,-3.91
2,-4.07
-1,-3.82
-4,-4.39
-3,-4.33
0,-4.4
5,-4.24
4,-4.32
-1,-4.02
-5,-4.38
-3,-4.11
0,-4.12
3,-4.11
3,-4.11
0,-4.28
-1,-4.15
-2,-4.39
-1,-4.38
0,-4.41
2,-4.44
3,-4.49
0,-4.33
-3,-4.49
-1,-4.33
1,-4.52
1,-4.45
0,-4.29
0,-4.41
0,-4.75
0,-4.67
-1,-4.48
0,-4.49
2,-4.37
1,-4.59
0,-4.73
-1,-4.44
-3,-4.4
-1,-4.66
3,-4.38
4,-4.47
0,-4.79
-3,-5.03
0,-4.64
0,-4.94
-2,-4.85
1,-4.79
5,-4.7
2,-4.99
-3,-4.86
-5,-4.96
-2,-5.1
3,-4.68
5,-5.09
0,-4.77
-4,-5.25
-2,-4.91
0,-5.12
0,-4.84
1,-4.91
5,-5.01
1,-4.87
-5,-5.19
-4,-5.13
2,-4.85
3,-5
0,-5.1
0,-4.94
-1,-4.98
0,-5.01
2,-5.17
-2,-5.15
-5,-5.05
2,-5.29
7,-5.43
0,-4.8
-5,-5.03
